뉴스제목,주가변동
[특징주]아프리카돼지열병 또 확진에 백신·사료株 ‘급등’,0
"코미팜, 주식등의 대량보유자 소유주식수 변동",0
[0924 개장체크] 연기금 VS 바이오,0
장중 주요 종목 공시,0
오전장 특징주★(코스피),0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
증시요약(5) - 특징 종목(코스닥),0
"헬릭스미스 3상 실망..""바이오주 하락시 일부는 저점 매수""-하나",0
자율주행기술 업은 현대차그룹株 주가상승 시동거나,0
[코스피 마감]13일 연속 올라 2100선 돌파…최장랠리 '타이',0
"[오전] 코스피, 12일 연속 상승 부담감…헬릭스미스 영향 제한적",0
"변동성완화장치(VI) 발동 종목, 발동횟수 기준",0
"유로존 지수 부진·헬릭스미스 美3상 악재…韓증시 하락출발, 2100 '아른'",0
5거래일 기준 누적하락률 상위 종목(코스피),0
오후장★섹터동향,0
반도체 펀드 한달 수익률 10% '환호성',0
"[특징주]한 달 새 30% 오른 삼성중공업, 2%대 약세…왜?",0
증시요약(6) - 특징 상한가 및 급등주,0
"외국계 순매수,도 상위종목(코스닥) 수량기준",0
"""악재 끝?""…반등하는 엔터株",0
[특징주]서울 동북선 도시철도 착공 소식에 철도株 강세,0
[뉴욕증시] 트럼프 탄핵 리스크 저울질하며 'UP',0
"[특징주]대체육株, ASF 확산조짐에 강세…중국선 이미 인기",0
26일 장 마감 후 주요 종목뉴스,0
"[특징주]헬릭스미스, 기자간담회 뒤 거래 급증하며 낙폭 확대",0
"""지금이 LG전자 저가매수 기회""…계절성 반영한 주가 약세",0
"[Hot-Line] ""유니퀘스트, 숨겨진 5G 수혜주…자회사 지분가치 주목""",0
"[오전] 코스피, 2080선 회복...""미중 무역협상 조기타결 기대감""",0
[굿모닝 증시]트럼프 탄핵이슈가 불러올 파장,0
"[마켓인]SK네트웍스, 코웨이 인수 저울질… 아사아나 포기하나",0
[코스닥 마감]미중 무역협상 기대에 나흘만에 반등,0
"[특징주]동성제약, 췌장암 실험 성공에 강세",0
"외국계 순매수,도 상위종목(코스닥) 수량기준",0
[증시일정] 나인컴플렉스 유상증자 등,0
"자연과환경(043910)+6.33%, 이화공영 +4.04%, 코아스 +3.74%, 유진로봇 +3.12%",0
오후장 특징주★(코스닥),0
오전장 특징주★(코스닥),0
"외국계 순매수,도 상위종목(코스닥) 수량기준",0
증시요약(10) - 기술적 분석 특징주 B(코스닥),0
오후장★섹터동향,0
"[특징주] 남선알미늄, 이낙연 국회 대정부질문 앞두고 급락",0
제이스텍(090470)소폭 상승세 +3.36%,0
방역 구멍에 길어지는 돼지열병 테마…단기과열 주의보,0
코스닥 하락률 상위 50종목,0
"거래소, 코스닥 미래산업 릴레이 IR 컨퍼런스 개최",0
[코스피 마감]무역협상 호재에도 둔감한 코스피…2070선 제자리,0
[코스닥 공시] 윌링스 / 에스티오 / 삼보판지,0
"[특징주]샘표식품, 아프리카돼지열병 대체육 판매 기대감…""식물성고기 제조 핵심기술 확보""",0
"코스피, 하락 전환…달러 강세 부담",0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
코윈테크(282880)소폭 상승세 +4.48%,0
[특징주]ASF 여파로 대체육 몸값 상승에 관련株 동반 '강세',0
"변동성완화장치(VI) 발동 종목, 발동횟수 기준",0
증시요약(5) - 특징 종목(코스닥),0
52주 신고가 종목,0
장마감 후 주요 종목 공시,0
비상장·혁신벤처 투자 BDC 도입… 코스닥도 30% 투자 가능,0
"변동성완화장치(VI) 발동 종목, 발동시간 기준",0
오전장 기술적 분석 특징주 B(코스닥),0
테마주 광풍의 끝은…최대주주 지분털기,0
"신한금투, `신한 에프앤가이드 5G 테마주 ETN` 신규 상장",0
"[특징주]신라젠, 사상 최저가 찍고 급반등",0
"코스닥, 장중 1%대 상승..바이오株 급등세",0
"[특징주]바이오株, 에이치엘비發 호재에 투심 개선…동반 '급등'",0
[코스닥 마감]사흘 만에 1%대 상승..시총 상위 바이오株↑,0
[특징주] 홍정욱 딸 대마 밀반입 소식에 테마주 동반 급락,0
[재송]30일 장 마감 후 주요 종목 뉴스,0
"긴 터널의 끝 지났나…바이오株, 잇단 호재에 '환호'",0
"[특징주]홍정욱 테마주, 딸 마약 밀반입 의혹에 동반 급락",0
"[뉴욕증시] 백악관 '금융 전쟁' 부인, IT 주도 상승",0
"[특징주]신라젠, 펙사벡 선행요법 임상1상 결과에 상한가",0
오전장★섹터동향,0
오전장 특징주★(코스닥),0
"에스모 머티리얼즈(087730)소폭 상승세 +5.72%, 8거래일만에 반등",0
[유럽증시] 미·중 갈등 주시하며 英 제외 상승,0
[굿모닝 증시]경기 동행지수와 선행지수의 차별화… “유의미한 경기회복은 시기상조”,0
"동양네트웍스 ""포르스 제1호 사모투자로 최대주주 변경 가능""",0
"""상장사 실적, 올해까지 악화하고 내년부터 개선""",0
"외국계 순매수,도 상위종목(코스닥) 수량기준",0
"[증시일정] 제이테크놀로지 감자, 신대양제지 분할등",0
[1001 마감체크] 중소형주와 소외주의 회복이 지속,0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
장마감 후 주요 종목 공시,0
52주 신고가 종목,0
中 국경절 코앞인데…국내 소비株 주춤한 이유는,0
남자는 능력? 남자도 외모! '그루밍족' 늘고있다,0
"삼양옵틱스, LIG넥스원 출신 신임 CFO 선임",0
증시요약(10) - 기술적 분석 특징주 B(코스닥),0
오후장 특징주★(코스닥),0
"외국계 순매수,도 상위종목(코스닥) 수량기준",0
"변동성완화장치(VI) 발동 종목, 발동시간 기준",0
[특징주] 안철수 정계 복귀 움직임에 테마주 이틀째 강세,0
에이치엘비發 임상성공 호재…바이오株 희망 불씨 살리나,0
"외국계 순매수,도 상위종목(코스피) 수량기준",0
코스닥 사흘만에 상승 출발..시총 상위 바이오株 강세,0
오전장 특징주★(코스피),0
"외국계 순매수,도 상위종목(코스닥) 수량기준",0
전일대비 거래량 급증 종목(코스닥),0
5거래일 기준 누적상승률 상위 종목(코스피),0
'거꾸로 배팅' 개미…상승장서 울었다,0
전문경영인 '주식 부자' 1위… 김기남 삼성전자 부회장,0
[1002 마감체크] 우려와 기대의 반복 패턴,0
[뉴욕증시] 제조경기 한파에 주요 지수 1%선 하락,0
"외국인·기관 동반 매도세 증시 급락…코스피, 2030선으로 `털썩`",0
[코스닥 마감]하루 만에 하락 전환…620선으로 뒷걸음질,0
코스피 2% 하락 마감…'2030선' 턱걸이,0
[e공시 눈에 띄네]코스닥-1일,0
"[특징주] 정부, 자율주행 등 미래차에 내년 1조5000억 투자…관련株 강세",0
"[특징주]대우부품, 자율차보다 수소전기 플라잉카 빠르다…현대차 수소기술 확장 투자",0
[특징주]북·미 비핵화 실무협상 확정에 경협株 ‘강세’,0
2일 장 마감 후 주요 종목 뉴스,0
"[특징주]오성첨단소재, 의료용 대마 효능 검증에 이틀째 급등",0
오전장 특징주★(코스닥),0
[특징주]ASF로 대체육 수요 증가에 육계株 ‘강세’,0
증시요약(3) - 특징 섹터,0
"베일 벗은 'IPO 대어' 롯데리츠…""상장 후 배당수익률 6%대”",0
"[특징주] 경협주, 5일 미·북 비핵화 실무협상 진행 소식에 강세",0
"SG(255220)+14.80%, 부산산업 +9.62%, 성신양회 +3.63%, 고려시멘트 +3.36%, 한일현대시멘트 +3.18%",0
오전장 기술적 분석 특징주 B(코스닥),0
기관 매도에 코스닥 하락 출발...하루 만에 630선 밑으로,0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
"숨고르기 들어간 코스피..""핀테크·방위·中인바운드株""",0
"외국계 순매수,도 상위종목(코스피) 수량기준",0
[1002 마감체크] 우려와 기대의 반복 패턴,0
"외국계 순매수,도 상위종목(코스닥) 수량기준",0
[마켓인]몸집 불린 한앤컴퍼니…국내 M&A 불붙나,0
오전장 기술적 분석 특징주 B(코스피),0
오전장★섹터동향,0
"변동성완화장치(VI) 발동 종목, 발동시간 기준",0
"[특징주] 북·미, 5일 실무협상 개최 합의…대북株 강세",0
5거래일 기준 누적하락률 상위 종목(코스피),0
전일대비 거래량 급증 종목(코스피),0
오전장 특징주★(코스피),0
오전장 기술적 분석 특징주 A(코스닥),0
오전장 기술적 분석 특징주 B(코스닥),0
[코스피 마감]美 경기우려에 2% 가까이 하락…다시 2030선,0
오전장 기술적 분석 특징주 A(코스닥),0
장중 주요 종목 공시,0
"[클릭 e종목]켐트로닉스, 3분기 최대 실적 예상…주가 리레이팅 기대""",0
"[특징주] 올리패스, RNA치료제 기술이전으로 이익급증 기대…주가 재평가 시작↑",0
오전장 특징주★(코스닥),0
임상 결과에 널뛰는 바이오株…신중론 고개,0
8일 장 마감 후 주요 종목 뉴스,0
'선박 수주' 물만난 조선주…명암 엇갈려,0
"[특징주]크리스탈지노믹스, 노벨상 수상 ‘HIF-1α’기술 보유 부각↑",0
지분 5% 이상 슈퍼개미 72명…보유 주식가치 1조2400억,0
오전장★섹터동향,0
"코스피, 기관 순매수에 1% 이상 오르며 2040선 회복… 코스닥 630선",0
[증시일정] 골든센츄리 유상증자 등,0
[뉴욕증시] 미중 협상-파월 연설 앞두고 소폭 하락,0
"[특징주]헬릭스미스, VM202 신경 재생 효과 확인…치료제 넘어 재생의약 잠재력",0
[e공시 눈에 띄네]코스닥-7일,0
상장사 지분 5% 이상 '슈퍼개미' 72명… 1인당 주식 172억원 보유,0
"변동성완화장치(VI) 발동 종목, 발동시간 기준",0
[재송]7일 장 마감 후 주요 종목 뉴스,0
[코스닥 마감]외국인 대량 매수에 1.3% 상승…거래대금 1년래 최대,0
[굿모닝 증시]키워드는 '美中협상·경기부진',0
[유럽증시] 지표 부진 속 美 금리 인하 기대에 상승,0
증시요약(5) - 특징 종목(코스닥),0
"10월 8일 코스피, 24.52p 오른 2046.25 마감(1.21%↑)",0
"KH바텍(060720)소폭 상승세 +3.74%, 닷새만에 반등",0
증시요약(2) - 코스닥 마감시황,0
"외국인, 코스닥 2300억 순매수…'바이오·반도체·5G' 싹쓸이",0
전일대비 거래량 급증 종목(코스닥),0
전일대비 거래량 급증 종목(코스피),0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
오전장 특징주★(코스피),0
오후장 특징주★(코스닥),0
오후장 기술적 분석 특징주 A(코스닥),0
5거래일 기준 누적하락률 상위 종목(코스피),0
[코스피 마감]삼성전자 깜짝 실적에 2040선 안착,0
1억원 이상 매도체결 상위 20 종목(코스닥),0
"변동성완화장치(VI) 발동 종목, 발동시간 기준",0
"[특징주] 코오롱생명과학, 인보사 국내 판매 재개 계획 부인에 약세",0
코스닥 하락률 상위 50종목,0
"[마감시황]코스피, 삼성전자 호실적에 1%대 상승...2040선 마감",0
오전장 기술적 분석 특징주 A(코스피),0
증시요약(10) - 기술적 분석 특징주 B(코스닥),0
3Q 실적시즌 `역성장` 불가피…이익모멘텀 느는 삼바 등에 `관심`,0
[재송] 15일 장 마감 후 주요 종목뉴스,0
"[특징주] 베셀, 정부·현대차 플라잉카 상용화 계획...수직이착륙 기술 부각↑",0
[1016 마감체크] 금리보다는 경기를 봐야 할 때,0
"외국인이 담는 코스닥, 반등세 이어지나",0
[뉴욕증시] 3Q 어닝 시즌 출발 'GOOD' 강한 랠리,0
오전장 특징주★(코스닥),0
작년에 너무 달렸나… 화장품ODM株 주가 반토막,0
52주 신고가 종목,0
"[마감]코스피, 반도체株 기대감에 4일 연속 ↑...금리효과는 미미",0
"삼성전자, 메모리 반도체 재고 급감중…목표가↑-SK",0
오전장 기술적 분석 특징주 B(코스닥),0
증시요약(5) - 특징 종목(코스닥),0
[e공시 눈에 띄네] 코스닥-15일,0
[코스닥 마감]석달 만에 650회복…美기업 실적기대감,0
잇단 호재에 게임株 '두근두근',0
"증선위, 회계처리 위반 미래에셋생명에 감사인지정 조치",0
[코스피 마감]美 증시 호조에 훈풍…2080선 회복,0
장마감 후 주요 종목 공시,0
"[특징주]알티캐스트, 휴맥스로 최대주주 변경 소식에 `급등`",0
오전장★섹터동향,0
오후장 특징주★(코스닥),0
"변동성완화장치(VI) 발동 종목, 발동시간 기준",0
골드만삭스 `매도` 의견에 헬릭스미스 주가 15% `뚝`,0
"변동성완화장치(VI) 발동 종목, 발동시간 기준",0
"'족집게' 무디스의 예언…""대선까지 美경제 변화없다면 트럼프 승리""",0
"[특징주]헬릭스미스, 외국계 증권사 부정적 평가에 '급락'",0
[1016 개장체크] IT VS 중후장대 산업,0
증시요약(3) - 특징 섹터,0
코스닥 하락률 상위 50종목,0
오후장 기술적 분석 특징주 B(코스닥),0
오전장 기술적 분석 특징주 B(코스닥),0
증시요약(7) - 기술적 분석 특징주 A(코스피),0
"[굿모닝 증시]""완만해진 3분기 실적 추정치 하향조정 속도""",0
[이슈] LNG 수주 확대 소식에 관련株 관심,0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
"네이처셀, 주식등의 대량보유자 소유주식수 변동",0
증시요약(10) - 기술적 분석 특징주 B(코스닥),0
"코스닥 기관 순매수,도 상위20종목",0
"코스피, 위험자산 선호심리에 2080선 회복",0
증시요약(8) - 기술적 분석 특징주 B(코스피),0
"“제약·바이오주, 기술수출보다 임상2상 시점에 투자”-메리츠증권",0
[코스닥 마감]나흘만에 약세…바이오株 모니터링 강화에 '움찔',0
[1017 마감체크] 미중 합의 기대에도 종목만 부각,0
"[특징주] 대성창투, 투자사 식물서 항암제백신 생산 성공..대량 생산 도전↑",0
증권플러스 X NH투자증권 럭키박스 이벤트!,0
"[특징주] 국일제지, 그래핀 자회사 양산 설비 계약 체결 소식에 강세",0
"[굿모닝 증시]탄력받는 '실적 바닥론', 높아지는 증시 상승 기대감",0
"[특징주] 삼성바이오로직스, 제재 집행정지 확정...이틀째 상승세",0
"코스피, 차익 매물 출회…2080선 밑돌며 하락 마감",0
오후장 특징주★(코스닥),0
"변동성완화장치(VI) 발동 종목, 발동시간 기준",0
[e공시 눈에 띄네]코스닥-16일,0
넷마블·SNK도 실적 개선…게임株 반등 신호탄 될까?,0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
[1017 개장체크] 풀어야 할 숙제만 해결된다면,0
"다시 비상 vs 여전히 하강…항공株, 주가 향방은?",0
어닝 시즌 지수는 올랐는데…회복 더딘 증권株,0
[e공시 눈에 띄네]코스피-16일,0
오전장 특징주★(코스닥),0
에이에프더블류(312610)소폭 상승세 +3.27%,0
[유럽증시] 브렉시트-미중 협상 불확실성 여전…혼조 마감,0
오후장★섹터동향,0
